iso3,lat_bin,lon_bin,value,log10_value
IND,16.75,78.75,1103020981.0,9.043
IND,16.75,79.25,910891757.0,8.959
IND,16.75,79.75,2846522382.0,9.454
IND,16.75,80.25,2778443644.0,9.444
IND,16.75,80.75,17869435724.0,10.252
IND,16.75,81.25,2892253104.0,9.461
IND,16.75,81.75,14042372957.0,10.147
IND,16.75,82.25,6917254528.0,9.84
IND,17.25,73.25,183353620.0,8.263
IND,17.25,73.75,123235837.0,8.091
IND,17.25,74.25,2750830421.0,9.439
IND,17.25,74.75,978918464.0,8.991
IND,17.25,75.25,1273726498.0,9.105
IND,17.25,75.75,385379811.0,8.586
IND,17.25,76.25,421167466.0,8.624
IND,17.25,76.75,3116212679.0,9.494
IND,17.25,77.25,1881501636.0,9.275
IND,17.25,77.75,2871149507.0,9.458
IND,17.25,78.25,96075952152.0,10.983
IND,17.25,78.75,63484960793.0,10.803
IND,17.25,79.25,2417369474.0,9.383
IND,17.25,79.75,1537086103.0,9.187
IND,17.25,80.25,2508110783.0,9.399
IND,17.25,80.75,708075611.0,8.85
IND,17.25,81.25,371027631.0,8.569
IND,17.25,81.75,5445030073.0,9.736
IND,17.25,82.25,4806009589.0,9.682
IND,17.25,82.75,979336855.0,8.991
IND,17.75,73.25,159778571.0,8.204
IND,17.75,73.75,819593152.0,8.914
IND,17.75,74.25,1421457033.0,9.153
IND,17.75,74.75,4015696020.0,9.604
IND,17.75,75.25,7282308771.0,9.862
IND,17.75,75.75,8454987355.0,9.927
IND,17.75,76.25,921368351.0,8.964
IND,17.75,76.75,1068488887.0,9.029
IND,17.75,77.25,2155866541.0,9.334
IND,17.75,77.75,2738944107.0,9.438
IND,17.75,78.25,27897135983.0,10.446
IND,17.75,78.75,14288016278.0,10.155
IND,17.75,79.25,1707181186.0,9.232
IND,17.75,79.75,7320105463.0,9.865
IND,17.75,80.25,395726625.0,8.597
IND,17.75,80.75,1414611390.0,9.151
IND,17.75,81.25,27739440.0,7.443
IND,17.75,81.75,18184358.0,7.26
IND,17.75,82.25,34299143.0,7.535
IND,17.75,82.75,2677252376.0,9.428
IND,17.75,83.25,30189855820.0,10.48
IND,18.25,72.75,8052297.0,6.906
IND,18.25,73.25,469635504.0,8.672
IND,18.25,73.75,32136092805.0,10.507
IND,18.25,74.25,6341095919.0,9.802
IND,18.25,74.75,6591773546.0,9.819
IND,18.25,75.25,2079135410.0,9.318
IND,18.25,75.75,888659676.0,8.949
IND,18.25,76.25,1802484069.0,9.256
IND,18.25,76.75,2440428075.0,9.387
IND,18.25,77.25,1017231690.0,9.007
IND,18.25,77.75,731820692.0,8.864
IND,18.25,78.25,1997364103.0,9.3
IND,18.25,78.75,2777075810.0,9.444
IND,18.25,79.25,4623625041.0,9.665
IND,18.25,79.75,3586555312.0,9.555
IND,18.25,80.25,60245318.0,7.78
IND,18.25,80.75,54854479.0,7.739
IND,18.25,81.25,11543086.0,7.062
IND,18.25,81.75,86754499.0,7.938
IND,18.25,82.25,65501144.0,7.816
IND,18.25,82.75,71365109.0,7.853
IND,18.25,83.25,2275414007.0,9.357
IND,18.25,83.75,3158957979.0,9.5
IND,18.25,84.25,313331391.0,8.496
IND,18.75,72.75,5565614181.0,9.746
IND,18.75,73.25,10055403834.0,10.002
IND,18.75,73.75,79269415410.0,10.899
IND,18.75,74.25,11182557657.0,10.049
IND,18.75,74.75,2455617563.0,9.39
IND,18.75,75.25,1287597640.0,9.11
IND,18.75,75.75,858672699.0,8.934
IND,18.75,76.25,1252844989.0,9.098
IND,18.75,76.75,1538763183.0,9.187
IND,18.75,77.25,804931014.0,8.906
IND,18.75,77.75,1455303528.0,9.163
IND,18.75,78.25,3869872131.0,9.588
IND,18.75,78.75,2334321398.0,9.368
IND,18.75,79.25,4645600488.0,9.667
IND,18.75,79.75,1497690235.0,9.175
IND,18.75,80.25,26335933.0,7.421
IND,18.75,80.75,16653663.0,7.222
IND,18.75,81.25,235386760.0,8.372
IND,18.75,81.75,33430734.0,7.524
IND,18.75,82.25,107537941.0,8.032
IND,18.75,82.75,1244531523.0,9.095
IND,18.75,83.25,506201833.0,8.704
IND,18.75,83.75,302892452.0,8.481
IND,18.75,84.25,685289087.0,8.836
IND,18.75,84.75,107019088.0,8.029
IND,19.25,72.75,186325035171.0,11.27
IND,19.25,73.25,59062241058.0,10.771
IND,19.25,73.75,1021794628.0,9.009
IND,19.25,74.25,2586073475.0,9.413
IND,19.25,74.75,5313216704.0,9.725
IND,19.25,75.25,1923114056.0,9.284
IND,19.25,75.75,1248789825.0,9.096
IND,19.25,76.25,1302086967.0,9.115
IND,19.25,76.75,1872456412.0,9.272
IND,19.25,77.25,7072791660.0,9.85
IND,19.25,77.75,608772007.0,8.784
IND,19.25,78.25,869605405.0,8.939
IND,19.25,78.75,249113237.0,8.396
IND,19.25,79.25,465838316.0,8.668
IND,19.25,79.75,199690532.0,8.3
IND,19.25,80.25,21600179.0,7.334
IND,19.25,80.75,7854886.0,6.895
IND,19.25,81.25,30400792.0,7.483
IND,19.25,81.75,146561887.0,8.166
IND,19.25,82.25,650912841.0,8.814
IND,19.25,82.75,455071097.0,8.658
IND,19.25,83.25,435960175.0,8.639
IND,19.25,83.75,102552897.0,8.011
IND,19.25,84.25,52994782.0,7.724
IND,19.25,84.75,8054026351.0,9.906
IND,19.25,85.25,336383442.0,8.527
IND,19.75,72.75,3700757223.0,9.568
IND,19.75,73.25,1239724641.0,9.093
IND,19.75,73.75,14924619334.0,10.174
IND,19.75,74.25,5796827105.0,9.763
IND,19.75,74.75,3665166435.0,9.564
IND,19.75,75.25,10184204721.0,10.008
IND,19.75,75.75,3557106047.0,9.551
IND,19.75,76.25,842403324.0,8.926
IND,19.75,76.75,476359853.0,8.678
IND,19.75,77.25,740237923.0,8.869
IND,19.75,77.75,920164422.0,8.964
IND,19.75,78.25,348980730.0,8.543
IND,19.75,78.75,762503534.0,8.882
IND,19.75,79.25,2652358311.0,9.424
IND,19.75,79.75,152840169.0,8.184
IND,19.75,80.25,26278641.0,7.42
IND,19.75,80.75,24024739.0,7.381
IND,19.75,81.25,25576538.0,7.408
IND,19.75,81.75,80694547.0,7.907
IND,19.75,82.25,155674929.0,8.192
IND,19.75,82.75,312688599.0,8.495
IND,19.75,83.25,404071837.0,8.606
IND,19.75,83.75,27800549.0,7.444
IND,19.75,84.25,52531626.0,7.72
IND,19.75,84.75,1942116053.0,9.288
IND,19.75,85.25,849787671.0,8.929
IND,19.75,85.75,2135051442.0,9.329
IND,19.75,86.25,216402286.0,8.335
IND,20.25,72.75,11162452255.0,10.048
IND,20.25,73.25,5746356411.0,9.759
IND,20.25,73.75,8060333672.0,9.906
IND,20.25,74.25,3269597025.0,9.514
IND,20.25,74.75,881110876.0,8.945
IND,20.25,75.25,648080200.0,8.812
IND,20.25,75.75,626020067.0,8.797
IND,20.25,76.25,768304543.0,8.886
IND,20.25,76.75,652286165.0,8.814
IND,20.25,77.25,713278190.0,8.853
IND,20.25,77.75,1285810601.0,9.109
IND,20.25,78.25,1025992581.0,9.011
IND,20.25,78.75,588202472.0,8.77
IND,20.25,79.25,1190158593.0,9.076
IND,20.25,79.75,314888343.0,8.498
IND,20.25,80.25,112416681.0,8.051
IND,20.25,80.75,67980536.0,7.832
IND,20.25,81.25,169221744.0,8.228
IND,20.25,81.75,138598754.0,8.142
IND,20.25,82.25,37742456.0,7.577
IND,20.25,82.75,527574781.0,8.722
IND,20.25,83.25,807630131.0,8.907
IND,20.25,83.75,62392336.0,7.795
IND,20.25,84.25,131522516.0,8.119
IND,20.25,84.75,66004068.0,7.82
IND,20.25,85.25,1606119501.0,9.206
IND,20.25,85.75,40345926834.0,10.606
IND,20.25,86.25,4839138265.0,9.685
IND,20.25,86.75,2555039645.0,9.407
IND,20.75,70.25,1455723024.0,9.163
IND,20.75,70.75,2696695132.0,9.431
IND,20.75,71.25,633433827.0,8.802
IND,20.75,72.75,2679239076.0,9.428
IND,20.75,73.25,2284364876.0,9.359
IND,20.75,73.75,158742960.0,8.201
IND,20.75,74.25,1333033422.0,9.125
IND,20.75,74.75,3153450012.0,9.499
IND,20.75,75.25,1141125824.0,9.057
IND,20.75,75.75,2450257695.0,9.389
IND,20.75,76.25,1281766527.0,9.108
IND,20.75,76.75,2196765992.0,9.342
IND,20.75,77.25,2506243418.0,9.399
IND,20.75,77.75,3430439279.0,9.535
IND,20.75,78.25,683154149.0,8.835
IND,20.75,78.75,2407732723.0,9.382
IND,20.75,79.25,805378612.0,8.906
IND,20.75,79.75,579631275.0,8.763
IND,20.75,80.25,134134600.0,8.128
IND,20.75,80.75,174089837.0,8.241
IND,20.75,81.25,851605935.0,8.93
IND,20.75,81.75,2112235966.0,9.325
IND,20.75,82.25,582046232.0,8.765
IND,20.75,82.75,292244290.0,8.466
IND,20.75,83.25,952920618.0,8.979
IND,20.75,83.75,877098160.0,8.943
IND,20.75,84.25,196166489.0,8.293
IND,20.75,84.75,667375386.0,8.824
IND,20.75,85.25,8532333395.0,9.931
IND,20.75,85.75,8057405602.0,9.906
IND,20.75,86.25,12806453852.0,10.107
IND,20.75,86.75,1200166424.0,9.079
IND,21.25,69.75,37522460.0,7.574
IND,21.25,70.25,1602719159.0,9.205
IND,21.25,70.75,341969816.0,8.534
IND,21.25,71.25,382204430.0,8.582
IND,21.25,71.75,879863790.0,8.944
IND,21.25,72.25,635306140.0,8.803
IND,21.25,72.75,27209156498.0,10.435
IND,21.25,73.25,5417604508.0,9.734
IND,21.25,73.75,813983596.0,8.911
IND,21.25,74.25,1397412866.0,9.145
IND,21.25,74.75,1023439617.0,9.01
IND,21.25,75.25,1077019396.0,9.032
IND,21.25,75.75,3865364799.0,9.587
IND,21.25,76.25,1323404604.0,9.122
IND,21.25,76.75,478722226.0,8.68
IND,21.25,77.25,984786271.0,8.993
IND,21.25,77.75,2230469282.0,9.348
IND,21.25,78.25,453222886.0,8.656
IND,21.25,78.75,11409227350.0,10.057
IND,21.25,79.25,37817021793.0,10.578
IND,21.25,79.75,1595071979.0,9.203
IND,21.25,80.25,1380764224.0,9.14
IND,21.25,80.75,1220009845.0,9.086
IND,21.25,81.25,19814808425.0,10.297
IND,21.25,81.75,27918108479.0,10.446
IND,21.25,82.25,3593532121.0,9.556
IND,21.25,82.75,827582656.0,8.918
IND,21.25,83.25,532436621.0,8.726
IND,21.25,83.75,4886421559.0,9.689
IND,21.25,84.25,1578835048.0,9.198
IND,21.25,84.75,313503401.0,8.496
IND,21.25,85.25,1028594662.0,9.012
IND,21.25,85.75,716499663.0,8.855
IND,21.25,86.25,2397644994.0,9.38
IND,21.25,86.75,4582017978.0,9.661
IND,21.25,87.25,87938032.0,7.944
IND,21.75,69.25,54447031.0,7.736
IND,21.75,69.75,768625949.0,8.886
IND,21.75,70.25,1382995980.0,9.141
IND,21.75,70.75,1664931191.0,9.221
IND,21.75,71.25,625665533.0,8.796
IND,21.75,71.75,1133445311.0,9.054
IND,21.75,72.25,2153947630.0,9.333
IND,21.75,72.75,3071838824.0,9.487
IND,21.75,73.25,5096063808.0,9.707
IND,21.75,73.75,620980132.0,8.793
IND,21.75,74.25,967466918.0,8.986
IND,21.75,74.75,569475512.0,8.755
IND,21.75,75.25,775838203.0,8.89
IND,21.75,75.75,552357071.0,8.742
IND,21.75,76.25,802389253.0,8.904
IND,21.75,76.75,160437356.0,8.205
IND,21.75,77.25,27181505.0,7.434
IND,21.75,77.75,428838722.0,8.632
IND,21.75,78.25,344625953.0,8.537
IND,21.75,78.75,558812243.0,8.747
IND,21.75,79.25,221861569.0,8.346
IND,21.75,79.75,248846447.0,8.396
IND,21.75,80.25,930416573.0,8.969
IND,21.75,80.75,110106311.0,8.042
IND,21.75,81.25,2964379767.0,9.472
IND,21.75,81.75,6964372451.0,9.843
IND,21.75,82.25,8213159099.0,9.915
IND,21.75,82.75,4827442520.0,9.684
IND,21.75,83.25,5374444449.0,9.73
IND,21.75,83.75,4435756621.0,9.647
IND,21.75,84.25,2974305563.0,9.473
IND,21.75,84.75,188462194.0,8.275
IND,21.75,85.25,1275881196.0,9.106
IND,21.75,85.75,1004089502.0,9.002
IND,21.75,86.25,68912482.0,7.838
IND,21.75,86.75,2989904406.0,9.476
IND,21.75,87.25,1902192811.0,9.279
IND,21.75,87.75,8621664284.0,9.936
IND,21.75,88.25,1959079753.0,9.292
IND,21.75,88.75,92553094.0,7.966
IND,21.75,89.25,1875452.0,6.273
IND,22.25,68.75,10417738.0,7.018
IND,22.25,69.25,269208882.0,8.43
IND,22.25,69.75,3994389444.0,9.601
IND,22.25,70.25,3028462337.0,9.481
IND,22.25,70.75,9738258440.0,9.988
IND,22.25,71.25,1352244090.0,9.131
IND,22.25,71.75,786003833.0,8.895
IND,22.25,72.25,155720844.0,8.192
IND,22.25,72.75,6074996321.0,9.784
IND,22.25,73.25,33603627606.0,10.526
IND,22.25,73.75,748974392.0,8.874
IND,22.25,74.25,440468568.0,8.644
IND,22.25,74.75,598759379.0,8.777
IND,22.25,75.25,1439475367.0,9.158
IND,22.25,75.75,1614356405.0,9.208
IND,22.25,76.25,734926151.0,8.866
IND,22.25,76.75,371128021.0,8.57
IND,22.25,77.25,443004861.0,8.646
IND,22.25,77.75,125674736.0,8.099
IND,22.25,78.25,421841338.0,8.625
IND,22.25,78.75,1956119220.0,9.291
IND,22.25,79.25,485804626.0,8.686
IND,22.25,79.75,652034224.0,8.814
IND,22.25,80.25,103506618.0,8.015
IND,22.25,80.75,114563716.0,8.059
IND,22.25,81.25,1910863656.0,9.281
IND,22.25,81.75,5052873721.0,9.704
IND,22.25,82.25,13428077706.0,10.128
IND,22.25,82.75,7601758373.0,9.881
IND,22.25,83.25,1699831059.0,9.23
IND,22.25,83.75,507317357.0,8.705
IND,22.25,84.25,601471808.0,8.779
IND,22.25,84.75,9758093158.0,9.989
IND,22.25,85.25,2354695044.0,9.372
IND,22.25,85.75,1074053369.0,9.031
IND,22.25,86.25,477744191.0,8.679
IND,22.25,86.75,1380905168.0,9.14
IND,22.25,87.25,14319984328.0,10.156
IND,22.25,87.75,29078128275.0,10.464
IND,22.25,88.25,129437013856.0,11.112
IND,22.25,88.75,13260401814.0,10.123
IND,22.25,89.25,5037937.0,6.702
IND,22.25,92.75,10058056.0,7.003
IND,22.25,93.25,1817359.0,6.259
IND,22.75,69.25,87007974.0,7.94
IND,22.75,69.75,942922111.0,8.974
IND,22.75,70.25,767276643.0,8.885
IND,22.75,70.75,2717156072.0,9.434
IND,22.75,71.25,949663780.0,8.978
IND,22.75,71.75,1277516995.0,9.106
IND,22.75,72.25,6292365014.0,9.799
IND,22.75,72.75,63774487036.0,10.805
IND,22.75,73.25,5145948280.0,9.711
IND,22.75,73.75,3372588716.0,9.528
IND,22.75,74.25,2728936837.0,9.436
IND,22.75,74.75,1062542806.0,9.026
IND,22.75,75.25,1361603984.0,9.134
IND,22.75,75.75,32446367665.0,10.511
IND,22.75,76.25,6013361558.0,9.779
IND,22.75,76.75,671781774.0,8.827
IND,22.75,77.25,492338283.0,8.692
IND,22.75,77.75,2038335790.0,9.309
IND,22.75,78.25,882629492.0,8.946
IND,22.75,78.75,1385281869.0,9.142
IND,22.75,79.25,931194110.0,8.969
IND,22.75,79.75,907884454.0,8.958
IND,22.75,80.25,361884030.0,8.559
IND,22.75,80.75,76748822.0,7.885
IND,22.75,81.25,73826669.0,7.868
IND,22.75,81.75,411087706.0,8.614
IND,22.75,82.25,145921251.0,8.164
IND,22.75,82.75,304514585.0,8.484
IND,22.75,83.25,189542186.0,8.278
IND,22.75,83.75,184713777.0,8.266
IND,22.75,84.25,141176309.0,8.15
IND,22.75,84.75,107401488.0,8.031
IND,22.75,85.25,143339447.0,8.156
IND,22.75,85.75,3013070803.0,9.479
IND,22.75,86.25,21488660274.0,10.332
IND,22.75,86.75,935519096.0,8.971
IND,22.75,87.25,3302699110.0,9.519
IND,22.75,87.75,7570638585.0,9.879
IND,22.75,88.25,318570876497.0,11.503
IND,22.75,88.75,28554973743.0,10.456
IND,22.75,92.25,1136589.0,6.056
IND,22.75,92.75,18421148.0,7.265
IND,22.75,93.25,1727208.0,6.237
IND,23.25,68.25,192941.0,5.285
IND,23.25,68.75,62779815.0,7.798
IND,23.25,69.25,57728874.0,7.761
IND,23.25,69.75,279046405.0,8.446
IND,23.25,70.25,4958114335.0,9.695
IND,23.25,70.75,233163004.0,8.368
IND,23.25,71.25,221942031.0,8.346
IND,23.25,71.75,208471548.0,8.319
IND,23.25,72.25,8392985295.0,9.924
IND,23.25,72.75,79512433078.0,10.9
IND,23.25,73.25,1010990240.0,9.005
IND,23.25,73.75,452906684.0,8.656
IND,23.25,74.25,1255357756.0,9.099
IND,23.25,74.75,596738485.0,8.776
IND,23.25,75.25,2398727195.0,9.38
IND,23.25,75.75,7232511534.0,9.859
IND,23.25,76.25,1706256686.0,9.232
IND,23.25,76.75,1701895764.0,9.231
IND,23.25,77.25,21150080184.0,10.325
IND,23.25,77.75,5254963014.0,9.721
IND,23.25,78.25,580805739.0,8.764
IND,23.25,78.75,518780864.0,8.715
IND,23.25,79.25,761181300.0,8.881
IND,23.25,79.75,9763758296.0,9.99
IND,23.25,80.25,3651220163.0,9.562
IND,23.25,80.75,346634122.0,8.54
IND,23.25,81.25,657718687.0,8.818
IND,23.25,81.75,1970833577.0,9.295
IND,23.25,82.25,841983876.0,8.925
IND,23.25,82.75,1160789627.0,9.065
IND,23.25,83.25,1691449525.0,9.228
IND,23.25,83.75,45629123.0,7.659
IND,23.25,84.25,68675323.0,7.837
IND,23.25,84.75,1166912463.0,9.067
IND,23.25,85.25,22138834940.0,10.345
IND,23.25,85.75,1875495426.0,9.273
IND,23.25,86.25,2284771813.0,9.359
IND,23.25,86.75,1449507788.0,9.161
IND,23.25,87.25,9226575076.0,9.965
IND,23.25,87.75,7891009702.0,9.897
IND,23.25,88.25,23126411063.0,10.364
IND,23.25,88.75,13478566695.0,10.13
IND,23.25,91.25,2406019946.0,9.381
IND,23.25,91.75,493532711.0,8.693
IND,23.25,92.25,2238073.0,6.35
IND,23.25,92.75,10283039.0,7.012
IND,23.25,93.25,7930086.0,6.899
IND,23.75,68.25,1683511.0,6.226
IND,23.75,68.75,49611072.0,7.696
IND,23.75,69.25,11502559.0,7.061
IND,23.75,69.75,6597354.0,6.819
IND,23.75,70.25,10513386.0,7.022
IND,23.75,70.75,64423588.0,7.809
IND,23.75,71.25,77285787.0,7.888
IND,23.75,71.75,368130089.0,8.566
IND,23.75,72.25,3628495165.0,9.56
IND,23.75,72.75,1595235039.0,9.203
IND,23.75,73.25,797847797.0,8.902
IND,23.75,73.75,647240526.0,8.811
IND,23.75,74.25,1291972408.0,9.111
IND,23.75,74.75,317344880.0,8.502
IND,23.75,75.25,735777622.0,8.867
IND,23.75,75.75,461207909.0,8.664
IND,23.75,76.25,750895387.0,8.876
IND,23.75,76.75,1343396394.0,9.128
IND,23.75,77.25,858067701.0,8.934
IND,23.75,77.75,1122913516.0,9.05
IND,23.75,78.25,517306507.0,8.714
IND,23.75,78.75,3512329564.0,9.546
IND,23.75,79.25,2014277129.0,9.304
IND,23.75,79.75,957413535.0,8.981
IND,23.75,80.25,3411232551.0,9.533
IND,23.75,80.75,753288458.0,8.877
IND,23.75,81.25,118175791.0,8.073
IND,23.75,81.75,26490097.0,7.423
IND,23.75,82.25,194896648.0,8.29
IND,23.75,82.75,661959038.0,8.821
IND,23.75,83.25,79857022.0,7.902
IND,23.75,83.75,101751103.0,8.008
IND,23.75,84.25,416877505.0,8.62
IND,23.75,84.75,1013115479.0,9.006
IND,23.75,85.25,10947108958.0,10.039
IND,23.75,85.75,12625785672.0,10.101
IND,23.75,86.25,50644119885.0,10.705
IND,23.75,86.75,60118610527.0,10.779
IND,23.75,87.25,27172556924.0,10.434
IND,23.75,87.75,9436385553.0,9.975
IND,23.75,88.25,10336179524.0,10.014
IND,23.75,88.75,1363695882.0,9.135
IND,23.75,91.25,12048171183.0,10.081
IND,23.75,91.75,1009672929.0,9.004
IND,23.75,92.25,29183315.0,7.465
IND,23.75,92.75,702841057.0,8.847
IND,23.75,93.25,7133621.0,6.853
IND,23.75,93.75,558760.0,5.747
IND,23.75,94.25,643778.0,5.809
IND,24.25,68.75,2477651.0,6.394
IND,24.25,69.25,2730505.0,6.436
IND,24.25,69.75,2342419.0,6.37
IND,24.25,70.25,3758781.0,6.575
IND,24.25,70.75,11030289.0,7.043
IND,24.25,71.25,21489553.0,7.332
IND,24.25,71.75,428670419.0,8.632
IND,24.25,72.25,1871372358.0,9.272
IND,24.25,72.75,646717204.0,8.811
IND,24.25,73.25,109011140.0,8.037
IND,24.25,73.75,1185511320.0,9.074
IND,24.25,74.25,447828142.0,8.651
IND,24.25,74.75,1326726605.0,9.123
IND,24.25,75.25,1047054774.0,9.02
IND,24.25,75.75,1034248879.0,9.015
IND,24.25,76.25,1412968070.0,9.15
IND,24.25,76.75,1421389533.0,9.153
IND,24.25,77.25,1015993077.0,9.007
IND,24.25,77.75,462266513.0,8.665
IND,24.25,78.25,2122781796.0,9.327
IND,24.25,78.75,515991941.0,8.713
IND,24.25,79.25,658681382.0,8.819
IND,24.25,79.75,337729005.0,8.529
IND,24.25,80.25,432855966.0,8.636
IND,24.25,80.75,3452652520.0,9.538
IND,24.25,81.25,3862132300.0,9.587
IND,24.25,81.75,1481852583.0,9.171
IND,24.25,82.25,956952621.0,8.981
IND,24.25,82.75,3733108696.0,9.572
IND,24.25,83.25,913794199.0,8.961
IND,24.25,83.75,2044366555.0,9.311
IND,24.25,84.25,1720558378.0,9.236
IND,24.25,84.75,1977108628.0,9.296
IND,24.25,85.25,5333422483.0,9.727
IND,24.25,85.75,5283728217.0,9.723
IND,24.25,86.25,4461718313.0,9.65
IND,24.25,86.75,8611182551.0,9.935
IND,24.25,87.25,1339054655.0,9.127
IND,24.25,87.75,6952162760.0,9.842
IND,24.25,88.25,20390707437.0,10.309
IND,24.25,88.75,809746266.0,8.908
IND,24.25,91.25,456640002.0,8.66
IND,24.25,91.75,816084901.0,8.912
IND,24.25,92.25,1199469573.0,9.079
IND,24.25,92.75,64467432.0,7.809
IND,24.25,93.25,7440694.0,6.872
IND,24.25,93.75,306067331.0,8.486
IND,24.25,94.25,38016432.0,7.58
IND,24.75,70.75,959329.0,5.982
IND,24.75,71.25,40014319.0,7.602
IND,24.75,71.75,193051289.0,8.286
IND,24.75,72.25,223376908.0,8.349
IND,24.75,72.75,694959418.0,8.842
IND,24.75,73.25,409233525.0,8.612
IND,24.75,73.75,4523621829.0,9.655
IND,24.75,74.25,1478191130.0,9.17
IND,24.75,74.75,3429818520.0,9.535
IND,24.75,75.25,189827740.0,8.278
IND,24.75,75.75,2615808200.0,9.418
IND,24.75,76.25,2897274578.0,9.462
IND,24.75,76.75,1442188664.0,9.159
IND,24.75,77.25,1409170095.0,9.149
IND,24.75,77.75,504468176.0,8.703
IND,24.75,78.25,843433136.0,8.926
IND,24.75,78.75,1997657207.0,9.301
IND,24.75,79.25,2206543592.0,9.344
IND,24.75,79.75,1752109020.0,9.244
IND,24.75,80.25,541503673.0,8.734
IND,24.75,80.75,5226321692.0,9.718
IND,24.75,81.25,5049724293.0,9.703
IND,24.75,81.75,2009183098.0,9.303
IND,24.75,82.25,738129115.0,8.868
IND,24.75,82.75,492581220.0,8.692
IND,24.75,83.25,1346875354.0,9.129
IND,24.75,83.75,2019199983.0,9.305
IND,24.75,84.25,14382796142.0,10.158
IND,24.75,84.75,27547284755.0,10.44
IND,24.75,85.25,20412319838.0,10.31
IND,24.75,85.75,9115783805.0,9.96
IND,24.75,86.25,2040537897.0,9.31
IND,24.75,86.75,5729061225.0,9.758
IND,24.75,87.25,2660114676.0,9.425
IND,24.75,87.75,12903625660.0,10.111
IND,24.75,88.25,5378781576.0,9.731
IND,24.75,92.25,236447745.0,8.374
IND,24.75,92.75,1961111528.0,9.293
IND,24.75,93.25,118258707.0,8.073
IND,24.75,93.75,6932978499.0,9.841
IND,24.75,94.25,662608958.0,8.821
IND,24.75,94.75,761662.0,5.882
IND,25.25,70.75,18305150.0,7.263
IND,25.25,71.25,33487645.0,7.525
IND,25.25,71.75,87889127.0,7.944
IND,25.25,72.25,170405883.0,8.231
IND,25.25,72.75,289449957.0,8.462
IND,25.25,73.25,483162919.0,8.684
IND,25.25,73.75,1637267149.0,9.214
IND,25.25,74.25,634520584.0,8.802
IND,25.25,74.75,3891187908.0,9.59
IND,25.25,75.25,335972089.0,8.526
IND,25.25,75.75,8303954027.0,9.919
IND,25.25,76.25,2974371186.0,9.473
IND,25.25,76.75,1155716849.0,9.063
IND,25.25,77.25,139567447.0,8.145
IND,25.25,77.75,620825732.0,8.793
IND,25.25,78.25,2381581236.0,9.377
IND,25.25,78.75,6063083342.0,9.783
IND,25.25,79.25,2004317590.0,9.302
IND,25.25,79.75,1774010439.0,9.249
IND,25.25,80.25,1275605013.0,9.106
IND,25.25,80.75,1556989151.0,9.192
IND,25.25,81.25,1642000206.0,9.215
IND,25.25,81.75,42957723647.0,10.633
IND,25.25,82.25,29629023459.0,10.472
IND,25.25,82.75,52047680536.0,10.716
IND,25.25,83.25,33119561434.0,10.52
IND,25.25,83.75,10351652541.0,10.015
IND,25.25,84.25,16260207286.0,10.211
IND,25.25,84.75,29548982497.0,10.471
IND,25.25,85.25,53195231087.0,10.726
IND,25.25,85.75,37530645878.0,10.574
IND,25.25,86.25,20811115297.0,10.318
IND,25.25,86.75,20226323799.0,10.306
IND,25.25,87.25,15850855654.0,10.2
IND,25.25,87.75,7000956665.0,9.845
IND,25.25,88.25,4877207314.0,9.688
IND,25.25,88.75,2179792627.0,9.338
IND,25.25,89.75,56245075.0,7.75
IND,25.25,90.25,130879352.0,8.117
IND,25.25,90.75,45411457.0,7.657
IND,25.25,91.25,32340165.0,7.51
IND,25.25,91.75,237270333.0,8.375
IND,25.25,92.25,223501853.0,8.349
IND,25.25,92.75,49636265.0,7.696
IND,25.25,93.25,24214159.0,7.384
IND,25.25,93.75,44691236.0,7.65
IND,25.25,94.25,87171065.0,7.94
IND,25.25,94.75,3210908.0,6.507
IND,25.75,70.25,11177270.0,7.048
IND,25.75,70.75,35953376.0,7.556
IND,25.75,71.25,678612308.0,8.832
IND,25.75,71.75,89179911.0,7.95
IND,25.75,72.25,258491918.0,8.412
IND,25.75,72.75,67291504.0,7.828
IND,25.75,73.25,425810571.0,8.629
IND,25.75,73.75,308116542.0,8.489
IND,25.75,74.25,602336894.0,8.78
IND,25.75,74.75,869609561.0,8.939
IND,25.75,75.25,874292254.0,8.942
IND,25.75,75.75,398475484.0,8.6
IND,25.75,76.25,966279793.0,8.985
IND,25.75,76.75,1005750486.0,9.002
IND,25.75,77.25,78688674.0,7.896
IND,25.75,77.75,511634320.0,8.709
IND,25.75,78.25,2813909587.0,9.449
IND,25.75,78.75,2458894186.0,9.391
IND,25.75,79.25,1191006486.0,9.076
IND,25.75,79.75,459452368.0,8.662
IND,25.75,80.25,1283775376.0,9.108
IND,25.75,80.75,3377361543.0,9.529
IND,25.75,81.25,9186437320.0,9.963
IND,25.75,81.75,25311392854.0,10.403
IND,25.75,82.25,12321627112.0,10.091
IND,25.75,82.75,15765241371.0,10.198
IND,25.75,83.25,22199294418.0,10.346
IND,25.75,83.75,29929735886.0,10.476
IND,25.75,84.25,18518027292.0,10.268
IND,25.75,84.75,33816590717.0,10.529
IND,25.75,85.25,98978867217.0,10.996
IND,25.75,85.75,39317291037.0,10.595
IND,25.75,86.25,11054105875.0,10.044
IND,25.75,86.75,27042738387.0,10.432
IND,25.75,87.25,6966230207.0,9.843
IND,25.75,87.75,12009539130.0,10.08
IND,25.75,88.25,5015485989.0,9.7
IND,25.75,89.75,556375428.0,8.745
